category,review_type,rating,consumer,consumer rating,brand_name,review
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,"옷사이즈 적당하고 너무예쁩니다.
두께는 너무얇지도 두껍지도않아요"
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,총 기장 짧은거 빼고는 이쁘고 조아요 쫌 비싸긴함..
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,"지금 입기에 딱이에요~
가볍게 걸치고 열고 다니는데 안에 배색 패턴때문에 더 이쁘네요. 맘에 듭니다"
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,색감이 생각보다 짙어요 사이즈도 좋고 만족합니다
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,175/65 m사이즈 팔은 좀 길고 상체도 조오오금 남음 니트입고 입어도 될정도 이쁘고 좋아요
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,살짝 광택감 있구요. 브라운 색깔은 바라쿠타g9보다 이뻐요
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,막입기에도 너무 편하고 스타일 좋아보이네요 만족합니다
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,진짜 너무 이뻐요 디자인 깔끔하고 색감도 이쁘고 속에 체크무늬가 굿
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,"많이 클까봐 걱정했는데
생각보다 괜찮고 오버사이즈 입어도 부담없이 잘 맞네요"
아우터,1,4.8,"남성, 181cm, 64kg",5,폴로 랄프 로렌,요새 날씨에 잘 맞고 색감도 예뻐서 편하게 입고 있어요~ 좀 비싸긴합니다
아우터,1,4.9,"남성, 175cm, 94kg",5,무신사 스탠다드,"색감 핏 착용감 모두 만족스럽습니다
보풀이 살짝 일어나는 것 같긴한데 크게 티나지는 않습니다
가성비가 좋네요"
아우터,1,4.9,"남성, 175cm, 66kg",5,무신사 스탠다드,바지가 원래 있어서 이번에 블레이저 삿는데 무탠다드 역시 가성비 좋네요
아우터,1,4.9,"남성, 178cm, 68kg",5,무신사 스탠다드,가끔 조금 멋부리고 싶을 때 꺼내 입는 옷 입니다. 블레이저 색상이 예뻐요
아우터,1,4.9,"여성, 174cm, 76kg",5,무신사 스탠다드,기본템으로 아주 좋아용 슬랙스랑 셋업으로 입기도 좋을듯
아우터,1,4.9,"남성, 184cm, 71kg",5,무신사 스탠다드,"무난하고 기장이 길어서 좋습니다
잘 입고 다닐 거 같아요"
아우터,1,4.9,"남성, 182cm, 78kg",5,무신사 스탠다드,얇고 스타일리시해서 좋네요 예뻐서 다음번에 또 구매할게요
아우터,1,4.9,"남성, 170cm, 70kg",5,무신사 스탠다드,사진하나로 후기 9개를 해결하는 나는 바로 해결사 대장입니다
아우터,1,4.9,"남성, 184cm, 77kg",5,무신사 스탠다드,좋습니다 가성비 굳굳 강추합니다 기본템은 무탠다드!
아우터,1,4.9,"남성, 182cm, 62kg",5,무신사 스탠다드,첫 블레이저인데 거의 매일 입고 다닐만큼 예쁘고 코디하기 쉬워요
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,약간 두꺼워서 여름에는 더울 것 같지만 핏도좋고 재질도 좋습니다
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,"색감 핏 착용감 모두 만족스럽습니다
보풀이 살짝 일어나는 것 같긴한데 크게 티나지는 않습니다
가성비가 좋네요"
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,바지가 원래 있어서 이번에 블레이저 삿는데 무탠다드 역시 가성비 좋네요
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,가끔 조금 멋부리고 싶을 때 꺼내 입는 옷 입니다. 블레이저 색상이 예뻐요
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,기본템으로 아주 좋아용 슬랙스랑 셋업으로 입기도 좋을듯
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,"무난하고 기장이 길어서 좋습니다
잘 입고 다닐 거 같아요"
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,얇고 스타일리시해서 좋네요 예뻐서 다음번에 또 구매할게요
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,사진하나로 후기 9개를 해결하는 나는 바로 해결사 대장입니다
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,좋습니다 가성비 굳굳 강추합니다 기본템은 무탠다드!
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,첫 블레이저인데 거의 매일 입고 다닐만큼 예쁘고 코디하기 쉬워요
아우터,1,4.9,"남성, 180cm, 69kg",5,무신사 스탠다드,약간 두꺼워서 여름에는 더울 것 같지만 핏도좋고 재질도 좋습니다
아우터,1,4.9,"남성, 175cm, 72kg",3,안데르센 안데르센,편안하게 어디에나 코디하기 좋아요. 만족합니다.
아우터,1,4.9,"남성, 174cm, 78kg",4,안데르센 안데르센,제품은 좋아요 근데 사이트의 가품논란도 있고..설상가상으로 주황택이 좀 뜯어져있어서 약간 찝찝하지만.. 다른사람이 이 상품 q&a에 올린 가품문의에서 샌프란시스코마켓인가에서 직접 가져왔다고 하셔서 그냥 입고있습니다.
아우터,1,4.9,"남성, 172cm, 72kg",4,안데르센 안데르센,색감과 사이즈. 두께 모두 정확해서 마음에 드네요~~
아우터,1,4.9,"남성, 173cm, 70kg",4,안데르센 안데르센,아부지가 잘 입고 다니세요 업청무거운데 막상 입으면 몸에 착 감겨서 생각보다 안 무겁대요. 갑옷 입은 것 같다고 하십니다
아우터,1,4.9,"남성, 176cm, 84kg",4,안데르센 안데르센,"확실히 두껍고 무게감이 있음.
그래도 생각보다 아주 무겁진 않음. 대신 발마칸코트처럼 무게있는 외투하고는 같이 입기 곤란.
사이즈가 좀 타이트한 편.
이옷은 확실히 마른체형이 입어야 이쁜옷."
아우터,1,4.9,"남성, 185cm, 72kg",4,안데르센 안데르센,친구선물로 해줬는데 아주 만족하고 잘입고 다니는거같습니다. 굿이에요
아우터,1,4.9,"남성, 170cm, 64kg",4,안데르센 안데르센,탄탄하고 아주 좋아요~ 그레이 입다가 너무 좋아서 하나 더 구입! 개인적으로 딱 맞게 니트처럼 입는게 예쁜듯
아우터,1,4.9,"남성, 178cm, 70kg",4,안데르센 안데르센,확실히 거친 느낌이 있지만 따뜻하고 색깔이 너무 이뻐요
아우터,1,4.9,"남성, 170cm, 64kg",4,안데르센 안데르센,전 딱맞게 입는게 좋아서 m에서 s로 바꿨습니다~ 탄탄해서 좋아요. 재질이나 무게같은게 세임트제임스 니트랑 비슷한 느낌입니다. 옷이 무거워서 좀 힘들 수 있어요 참고하세요ㅋㅋ
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,"명성대로 니트짜임과 마감 퀄리티가 너무 좋습니다~
정가 50이나 되는 가격에 이정도 퀄리티는 당연하다고 생각하지만 반대로 돈이 아깝지 않은 퀄리티에요
많은 분들이 사이즈 때문에 고민이 엄청 많으실텐데
아주 루즈하게 착용하시는게 아니라면 정사이즈 추천드립니다. ex) 105=xl사이즈
별하나 뺀게 사이즈 때문인데 사이즈정보에 나와있듯이 개체마다 +,- 1~2cm 정도의 오차가 있다는데
좀 낙낙하게 입고 싶다고 실측보고 치수하나 올렸다간 두치수 높은 옷을 받을 수 있어요~
제 경우 xl정사이즈인데 불편한거 싫어해서 xxl구매했는데 실측해보니 사이즈표에 나와있는 3xl사이즈와 거의 비슷한 치수가 나오더라고요~
블랙색상 xl사이즈가 품절이기도 하고 입어보면 괜찮아서 구매확정했는데 다음에 다른 색상 구매시엔 xl구매할거 같습니다
고가의 제품이라 사이즈 참고할 후기찾기가 쉽지 안던데
저랑 비슷한 체격가지신 분들 참고되셨으면 좋겠네요~
사진은 맨살에 입고 찍었습니다"
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,편안하게 어디에나 코디하기 좋아요. 만족합니다.
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,제품은 좋아요 근데 사이트의 가품논란도 있고..설상가상으로 주황택이 좀 뜯어져있어서 약간 찝찝하지만.. 다른사람이 이 상품 q&a에 올린 가품문의에서 샌프란시스코마켓인가에서 직접 가져왔다고 하셔서 그냥 입고있습니다.
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,색감과 사이즈. 두께 모두 정확해서 마음에 드네요~~
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,아부지가 잘 입고 다니세요 업청무거운데 막상 입으면 몸에 착 감겨서 생각보다 안 무겁대요. 갑옷 입은 것 같다고 하십니다
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,"확실히 두껍고 무게감이 있음.
그래도 생각보다 아주 무겁진 않음. 대신 발마칸코트처럼 무게있는 외투하고는 같이 입기 곤란.
사이즈가 좀 타이트한 편.
이옷은 확실히 마른체형이 입어야 이쁜옷."
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,친구선물로 해줬는데 아주 만족하고 잘입고 다니는거같습니다. 굿이에요
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,탄탄하고 아주 좋아요~ 그레이 입다가 너무 좋아서 하나 더 구입! 개인적으로 딱 맞게 니트처럼 입는게 예쁜듯
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,확실히 거친 느낌이 있지만 따뜻하고 색깔이 너무 이뻐요
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,전 딱맞게 입는게 좋아서 m에서 s로 바꿨습니다~ 탄탄해서 좋아요. 재질이나 무게같은게 세임트제임스 니트랑 비슷한 느낌입니다. 옷이 무거워서 좀 힘들 수 있어요 참고하세요ㅋㅋ
아우터,1,4.9,"남성, 182cm, 82kg",4,안데르센 안데르센,"명성대로 니트짜임과 마감 퀄리티가 너무 좋습니다~
정가 50이나 되는 가격에 이정도 퀄리티는 당연하다고 생각하지만 반대로 돈이 아깝지 않은 퀄리티에요
많은 분들이 사이즈 때문에 고민이 엄청 많으실텐데
아주 루즈하게 착용하시는게 아니라면 정사이즈 추천드립니다. ex) 105=xl사이즈
별하나 뺀게 사이즈 때문인데 사이즈정보에 나와있듯이 개체마다 +,- 1~2cm 정도의 오차가 있다는데
좀 낙낙하게 입고 싶다고 실측보고 치수하나 올렸다간 두치수 높은 옷을 받을 수 있어요~
제 경우 xl정사이즈인데 불편한거 싫어해서 xxl구매했는데 실측해보니 사이즈표에 나와있는 3xl사이즈와 거의 비슷한 치수가 나오더라고요~
블랙색상 xl사이즈가 품절이기도 하고 입어보면 괜찮아서 구매확정했는데 다음에 다른 색상 구매시엔 xl구매할거 같습니다
고가의 제품이라 사이즈 참고할 후기찾기가 쉽지 안던데
저랑 비슷한 체격가지신 분들 참고되셨으면 좋겠네요~
사진은 맨살에 입고 찍었습니다"
아우터,1,4.7,"남성, 178cm, 85kg",5,코너스,가성비 좋고 편하고 가볍고 유니크한 디자인 마음에 들어요
아우터,1,5.0,"남성, 178cm, 75kg",5,코너스,봄에 입기 알맞은 셔츠입니다. 트러커 저켓이랑도 어울리구요. 여러모로 활용도가 높은 아이템인 것 같네요
아우터,1,4.9,"남성, 178cm, 72kg",4,에스피오나지,길이는 긴듯 안길게 나와서 이너랑 레이어드하기 좋네요. 모자는 넣었을때 뚱뚱하고 목쪽이 불편해져요. 탈착식이었으면 더 좋지 않았을까 싶네요. 디자인은 만족합니다!
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,컬러도 범용성이 좋아서 등산갈때 입기도 하고 평상시에도 자주 찾는 옷이에요~ 아쉬운게하나 있다면 후드가 탈부착으로 했으면 어떨가하는 맘이 있네요
아우터,1,4.9,"남성, 176cm, 80kg",5,에스피오나지,"두께감은 안감 메쉬소재의 폴리에스터 소재를 포함에 얇은 편은 아닙니다 겉감 나일론 소재의 두께감 자체도 살짝 묵직한 느낌이 있어요

기장감은 팔쪽으로 적당히 라운드하게 떨어지는 A핏(저는 밑단스트링을 조여서 크롭하게 뺐습니다)이 마음에 듭니다(올블랙에 가까워서 손 근처에서 이너티와 아우터의 기장감 차이를 보여드리고싶었네요)

목라인에 후드는 연하게 접어서 말아넣어야합니다 강력하게 말면 목근처 옷감이 당겨져서 살짝 주름이 집니다 문제는 없네요 ㅎㅎ

에스피오나지 로고가 중단에 은은하게 들어가있는게 올블랙 좋아하는 사람으로썬 반가운 디테일이어서 부담없이 즐길 수 있을거같습니다

176cm에 80kg 건장한편인데 느낌상 170넘는다면 그냥 L사이즈 가셔도 크롭해서 무리없고 85키로 넘으시는분들은 키상관없이 XL하셔야될거같습니다"
아우터,1,4.9,"남성, 174cm, 74kg",5,에스피오나지,"크롭한 기장과 고급진 재질이 너무나 좋네요
셋업으로 구매했는데 아주 만족스럽습니다
사이즈는 고민하다가 평소입는 에스피오나지 M사이즈 갔는데 딱 좋아요"
아우터,1,4.9,"남성, 168cm, 74kg",5,에스피오나지,"제품 정말 마음에 듭니다
사이즈 고민중이시라면 한사이즈 정도는 크게 차이나지 않는거 같습니다
안에 가볍게 입으시면 정사이즈로 가도될거같습니다"
아우터,1,4.9,"남성, 173cm, 84kg",5,에스피오나지,기대한 만큼 배송도 빠르고 약간 비싼? 맛은 있지만 후회는 없습니다 에스피오나지!!!
아우터,1,4.9,"남성, 182cm, 73kg",5,에스피오나지,후드 접어서 넣은게 조금 불편하기는한데 그래도 핏도 이쁘고 안감도 좋네요.
아우터,1,4.9,"남성, 165cm, 58kg",5,에스피오나지,색감이 너무 예뻐요. 사이즈도 꼭 맞고. 잘 산 것 같습니다~
아우터,1,4.9,"남성, 178cm, 70kg",5,에스피오나지,딱 이 날씨에 입기 좋은거같아요! 잘 입겠습니다.핏이 좋아요
아우터,1,4.9,"남성, 178cm, 74kg",5,에스피오나지,"바람막이보다 약간 더 두꺼워서 요즘 입기 딱 좋습니다
색상이 너무 예뻐서 손이 자주 갑니다"
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,"두께감은 안감 메쉬소재의 폴리에스터 소재를 포함에 얇은 편은 아닙니다 겉감 나일론 소재의 두께감 자체도 살짝 묵직한 느낌이 있어요

기장감은 팔쪽으로 적당히 라운드하게 떨어지는 A핏(저는 밑단스트링을 조여서 크롭하게 뺐습니다)이 마음에 듭니다(올블랙에 가까워서 손 근처에서 이너티와 아우터의 기장감 차이를 보여드리고싶었네요)

목라인에 후드는 연하게 접어서 말아넣어야합니다 강력하게 말면 목근처 옷감이 당겨져서 살짝 주름이 집니다 문제는 없네요 ㅎㅎ

에스피오나지 로고가 중단에 은은하게 들어가있는게 올블랙 좋아하는 사람으로썬 반가운 디테일이어서 부담없이 즐길 수 있을거같습니다

176cm에 80kg 건장한편인데 느낌상 170넘는다면 그냥 L사이즈 가셔도 크롭해서 무리없고 85키로 넘으시는분들은 키상관없이 XL하셔야될거같습니다"
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,"크롭한 기장과 고급진 재질이 너무나 좋네요
셋업으로 구매했는데 아주 만족스럽습니다
사이즈는 고민하다가 평소입는 에스피오나지 M사이즈 갔는데 딱 좋아요"
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,"제품 정말 마음에 듭니다
사이즈 고민중이시라면 한사이즈 정도는 크게 차이나지 않는거 같습니다
안에 가볍게 입으시면 정사이즈로 가도될거같습니다"
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,기대한 만큼 배송도 빠르고 약간 비싼? 맛은 있지만 후회는 없습니다 에스피오나지!!!
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,후드 접어서 넣은게 조금 불편하기는한데 그래도 핏도 이쁘고 안감도 좋네요.
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,색감이 너무 예뻐요. 사이즈도 꼭 맞고. 잘 산 것 같습니다~
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,딱 이 날씨에 입기 좋은거같아요! 잘 입겠습니다.핏이 좋아요
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,"바람막이보다 약간 더 두꺼워서 요즘 입기 딱 좋습니다
색상이 너무 예뻐서 손이 자주 갑니다"
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,길이는 긴듯 안길게 나와서 이너랑 레이어드하기 좋네요. 모자는 넣었을때 뚱뚱하고 목쪽이 불편해져요. 탈착식이었으면 더 좋지 않았을까 싶네요. 디자인은 만족합니다!
아우터,1,4.9,"남성, 165cm, 59kg",4,에스피오나지,컬러도 범용성이 좋아서 등산갈때 입기도 하고 평상시에도 자주 찾는 옷이에요~ 아쉬운게하나 있다면 후드가 탈부착으로 했으면 어떨가하는 맘이 있네요
아우터,1,5.0,"여성, 160cm, 60kg",5,널디,"오버핏이라
그래도바람막이로
제격이네요
잘쓰고있어요"
아우터,1,4.9,"남성, 181cm, 93kg",4,휠라,생각보다 재질좋고 넉넉하니 좋습니다.편하게 입기좋아요
아우터,1,4.9,"남성, 171cm, 64kg",4,휠라,색깔과 디자인이 딱 맘에 들어요. 사이즈는 정사이즈 가면 세미 오버핏으로 예쁘게 입을 수 있어요. 허리 통이 조금 큰편이에요.
아우터,1,4.9,"여성, 168cm, 58kg",4,휠라,"예쁜데 퀄에 비하면 비싼 듯..? 얇아서 여름에 에어컨 밑에서 입으면 딱 괜춘할 듯
+ 리뷰 한번 쓰기 ㅈㄹ 어렵네ㅋㅋ 적립금 안받고말지 ㅎ 사진수정함 ㅋ"
아우터,1,4.9,"남성, 177cm, 63kg",4,휠라,"너무 이뻐요 저녁에 운동할때 입을려구 샀어요
굿"
아우터,1,4.9,"남성, 168cm, 60kg",4,휠라,아노락이 늦게 배송온거 빼면 좋아요. 그리고 사이즈가 큰데 옷이 디자인이 괜찮아서 크게 입었습니다.
아우터,1,4.9,"남성, 176cm, 70kg",4,휠라,운동하거나 아침 밤에 쌀쌀할때 입기 좋아요 만조ㄱ
아우터,1,4.9,"여성, 163cm, 54kg",4,휠라,색상이 생각보다 어둡네여; 사이즈 엄청커요! 여성분들은 웬만하면 90사시길! 두께 생각보다 얇지않아서 속이 엄청 비치지는 않아요! 만족합니당
아우터,1,4.9,"여성, 158cm, 67kg",5,휠라,가볍고 편한데 부드러운 소재는 아니예요 바스락대는 느낌이 있어요
아우터,1,4.9,"여성, 163cm, 57kg",5,휠라,너무 클까봐 걱정했는데 레깅스위에 입을 원피스핏을 원했던 거여서 딱 만족해요! 어깨선도 드롭이라 생각보다 자연스럽고 소매도 길긴 하지만 둘둘 감아입으니까 예쁘네요 완전 만족!
아우터,1,4.9,"여성, 164cm, 65kg",5,휠라,저번에 네이비를 조금 크게 95 삿었는데 이번에는 딱 맞게 90으로 샀습니다. 개인적으로는 딱 맞게 입는게 이쁜걱 같아요
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,가볍고 편한데 부드러운 소재는 아니예요 바스락대는 느낌이 있어요
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,너무 클까봐 걱정했는데 레깅스위에 입을 원피스핏을 원했던 거여서 딱 만족해요! 어깨선도 드롭이라 생각보다 자연스럽고 소매도 길긴 하지만 둘둘 감아입으니까 예쁘네요 완전 만족!
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,저번에 네이비를 조금 크게 95 삿었는데 이번에는 딱 맞게 90으로 샀습니다. 개인적으로는 딱 맞게 입는게 이쁜걱 같아요
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,고등학생 간절기에 입을 바람막이로 구입했는데요 두께도 적당하고 무엇보다 입으니까 너무 이쁘네요 감사합니다.
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,오버핏이라 그런지 110도 꽤 큽니다. 하지만 더운날에 큼지막하게 입는것도 괜찮네요. 디자인도 이쁩니다. 하지만 이제 곧 날이 더워져서 오래 입지 못하는 것이 아쉬울 따름입니다.
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,운동하러 갈 때 입기 좋아요! 가볍고 편하고 스타일 이뻐서 자주 입을 것 같아요!
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,조카 선물 로 아주 좋아요 세미오버핏 나오네요 키 170 기준 입니다
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,가격대비 상품이 견고하고 디자인도 세련되 보이네요~
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,"이쁩니다.
많이 크다고 하시는 분들이 있는데 저는 괜찮네요"
아우터,1,4.9,"여성, 160cm, 50kg",5,휠라,조깅용으로 샀는데 통풍이 잘되고 가벼워요 젤 중요한건 귀엽다는거에요👍
아우터,1,4.8,"남성, 177cm, 74kg",5,인사일런스,"아마 라펠을 뗄 수 있다는게 이 옷의 최대 장점인것 같아요
상체발달형이라 어깨에 사이즈를 맞추려니 기장도 그렇고 대디핏이 되긴 하는데, 이건 제 신체구조상 어쩔 수 없는 거라서🥲
봄가을 셋업으로 입기 좋을것 같고, 겨울엔 코트 이너로 입기 좋을것 같습니다.
여름엔… 좀 힘들것같고 백화점이나 은행 등 실내에서 일하는 직업이시라면 가능할것 같아 보입니다."
아우터,1,4.8,"여성, 174cm, 79kg",5,인사일런스,블랙 블레이저만 가지고 있었는데 이번 깡님 덕분에 차콜 블레이저 까지 얻었습니다. 진짜 유니크하게 핏이랑 디자인 넣으셔서 좋은 것 같아요.
아우터,1,4.8,"남성, 175cm, 50kg",5,인사일런스,"카라를 붙이면 포멀한 느낌으로 코디할 수 있고
카라를 붙이지 않으면 미니멀하게 입을 수 있어서 처음 블레이저 입문용으로도 다양하게 입을 수 있어요"
아우터,1,4.8,"남성, 176cm, 66kg",5,인사일런스,생각했던거 보다 조금 더 오버한 핏이네요 그래도 기대했던만큼 만족스럽고 이쁜거 같아요~~
아우터,1,4.8,"남성, 167cm, 60kg",5,인사일런스,너무 맘에 드는 핏이고 옷이 너무 예뻐서 더 더워지기전에 많이 입어야겠어요!
아우터,1,4.8,"남성, 178cm, 73kg",5,인사일런스,"제 스펙이신분들 무조건 m하세요
라지 했다가 교환해서 받았는데 딱입니다"
아우터,1,4.7,"여성, 155cm, 60kg",4,엠오오,"디자인 컬러 크기
마음에 들어요
근데 천이 처음보는 천이에용
천 때매 별하나 깍았습니당
다른분들은 괜찮으셨는징
이걸 뭐라고 해야할지
설명 다시 읽어봐야겠어요"
아우터,1,4.7,"여성, 160cm, 46kg",4,엠오오,"어깨 생각할수록 아쉽지만서도.. 색이 진짜 잘뽑힌듯. 막입고다녀도 ㄱㅊ함. 어깨는 그냥 툭툭 두어번 쳐주면 쏙 들어가서..제법 괜찮긴해 ㅎㅎ. 살짝 정신승리,;긴한데 색이 카바침. 그럼 됏음."
아우터,1,4.7,"여성, 158cm, 64kg",4,엠오오,색깔이 너무 귀여워서 구매했어요 생각보다 짱짱하고 핏도 좋아요
아우터,1,4.7,"남성, 169cm, 90kg",4,엠오오,"어깨쪽이 조금 아쉬워요
그래도 뭐 잘입겟슴미당"
아우터,1,4.7,"남성, 164cm, 70kg",4,엠오오,"핫핑크가 아니라 채도가 좀 낮은? 무난한 색 바시티 (스타디움) 자켓말고 다른 느낌으로 도전!
너무 꾸러기같아 보일까봐 걱정이지만 도전!
초겨울까지도 착용가능할것같다 .
의외로 두껍다.
재질도 나쁘지않다.
카라부분이 흐물거리지않고 막 빳빳하지도않고 적당하다.
이너로 후드티보다는 그냥 면티나 롱슬리브에 입어야 어울릴 것같다. 그냥 따라입는게최고~

별점 -1개는 ( 과연 자주 애용할 수 있는 컬러인가? )"
아우터,1,4.7,"남성, 182cm, 99kg",4,엠오오,딱 제가 찾고 있었던 발랄한 느낌의 자켓이 아니었나 싶습니다! 색상도 이쁜데 어깨 봉제가 아쉬웠던 것 같습니다ㅠㅠ그래도 정말 이쁘네요
아우터,1,4.7,"남성, 180cm, 64kg",5,엠오오,색감이나 핏이 사진이랑 동일 하네요 누비제질 안감이라서 좀더운 날씨에는 주의해서 입어야 할듯하네요
아우터,1,4.7,"남성, 180cm, 70kg",5,엠오오,좋은 제품 좋은 가격에 가져가요~ 핏도 좋습니당 구매 추천이여
아우터,1,4.7,"여성, 170cm, 75kg",5,엠오오,"짱 예뻐요 완전 울트라캡숑 만족
색감도 예쁘고 재질도 좋아요
근데 다만 팔이 좀 짧아요"
아우터,1,4.7,"남성, 168cm, 85kg",5,엠오오,제가 몸이 커서 딱 맞는 느낌이에요 색감도 나무 이쁘고 잘 잊고다닐것 같아요
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,색감이나 핏이 사진이랑 동일 하네요 누비제질 안감이라서 좀더운 날씨에는 주의해서 입어야 할듯하네요
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,좋은 제품 좋은 가격에 가져가요~ 핏도 좋습니당 구매 추천이여
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,"짱 예뻐요 완전 울트라캡숑 만족
색감도 예쁘고 재질도 좋아요
근데 다만 팔이 좀 짧아요"
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,제가 몸이 커서 딱 맞는 느낌이에요 색감도 나무 이쁘고 잘 잊고다닐것 같아요
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,색감도 좋고 사이즈도 좋네요 봄 가을에 잘입을수 있을것 같아요
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,분홍색과 마찬가지로 이뻐요 무난하게 입을 수 있는 야구점퍼
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,다른 사람들 말대로 어깨가 좀 애매하긴 한데 크게 신경쓰이진 않아요 색감 좋습니다 굳
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,"색상도 너무 이쁘고 오버핏이라
편하고 너무 좋습니다~~"
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,"색감 재질 가격대비 완전만족합니다

실밥시 좀잇긴 하지마이정도면

포인트로 굳"
아우터,1,4.7,"남성, 175cm, 60kg",5,엠오오,오버핏 플러스 크롭핏 진짜 이뻐요 색감은 진짜 말도 안되게 이뻐요 캐주얼로 많이 입을 거 같아요
아우터,1,4.9,"남성, 171cm, 67kg",5,알파 인더스트리,핏이 좋아서 겨울 봄에 입고다니기 좋아요. 값어치 합니다
아우터,1,4.9,"남성, 173cm, 73kg",5,알파 인더스트리,어깨쪽도 적당하게 두껍고 앞쪽 색은 너무 선명해서 좋아요. 시보리도 너무 심하지 않아서 좋아요
아우터,1,4.9,"남성, 167cm, 59kg",5,알파 인더스트리,말이 필요없는 근본 브랜드 입니다. 어서들 사세요.
아우터,1,4.9,"남성, 179cm, 70kg",5,알파 인더스트리,입어보니까 다른색도 사고싶어지네용 카키도 구매예정입니당
아우터,1,4.9,"남성, 186cm, 76kg",5,알파 인더스트리,근본 ma1이라 별 고민없이 구매했습니다. 기장감이 크롭해서 마음에 드네요.
아우터,1,4.9,"남성, 175cm, 75kg",5,알파 인더스트리,175/75 상체 몸통 큰 체형인데 xl 잘 맞아요
아우터,1,4.9,"남성, 179cm, 75kg",5,알파 인더스트리,"L사이즈랑 XL이랑 고민하다가 L사이즈 갔는데 좋네요! 너무 크지도 않고 다만 길이감은 조금 크롭합니다
저는 크롭한걸원해서 L사이즈 갔습니다 이제는 다워서 못입겠지만 다세 가을되면 잘 입을거같아요!"
아우터,1,4.9,"남성, 168cm, 55kg",5,알파 인더스트리,비싼데 이쁘네요 뒤집어 회색으로 입어도 이뻐요
아우터,1,4.9,"남성, 178cm, 70kg",5,알파 인더스트리,항공점퍼를 평소 즐겨입어 구매했는데 매우 마음에 듭니다. 크게 시켰는데도 펑퍼짐한 느낌이 잘 안들어서 더욱 만족합니다.
